1	3	5	6	1	8	4	4	14	3	19	22	36.56	12.786	36.357	29.004	8.0135	5.8135	3.1276	6.6725	0	0	0	0	0	0	13.722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.72	0	0	0	0	0	0	0	0	15.119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.275	0	20.869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.793	0	0	0	24.155	0	0	0	0	12.425	0	25.125	0	25.396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.362	0	0	0	0	0	0	0	0	0	0	0	0	14.488	0	0	14.669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.605	0	0	0	0	0	79.721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.035	0	0	0	0	0	0	0	0	0	0	0	17.662	0	0	0	53.601	0	0	0	0	0	0	0	0	18.322	0	0	0	0	0	0	0	0	56.301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.2
3	2	10	6	0	3	5	6	4	10	22	12	24	27.786	23.745	21.387	14.502	0	0	0	0	7.0694	0	19.532	0	0	0	9.1477	0	0	10.052	0	0	0	16.743	0	0	0	0	0	0	6.4563	0	0	13.605	0	0	0	0	0	0	0	15.325	0	7.8653	0	0	0	0	0	0	51.261	0	0	0	0	0	0	0	9.2679	0	0	0	0	0	0	0	19.897	0	0	0	0	0	0	21.027	0	0	0	0	0	0	0	0	0	33.842	0	0	23.005	0	0	0	0	11.864	0	0	0	0	0	0	0	37.276	0	0	0	0	38.297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.489	13.808	0	0	27.992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.112	0	0	0	32.555	0	0	32.885	49.491	0	0	0	0	0	33.642	0	0	0	0	0	17.14	0	17.246	0	69.402	34.806	0	0	0	0	0	0	0	35.632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.729	0	0	0	0	0	57.467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	2	3	4	6	1	8	3	5	2	25	24	10	31	14.624	12.786	10.693	2.417	8.0135	14.534	3.1276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.814	0	0	0	0	0	0	0	0	0	0	0	29.399	22.366	0	0	0	0	23.895	0	0	0	0	0	17.087	0	0	0	0	0	0	45.899	0	0	0	0	19.226	0	0	0	0	0	0	0	0	31.064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128.13	0	11.793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.124	13.489	67.767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.66	0	0	0	33.749	0	0	0	51.263	17.14	0	0	0	17.351	17.403	0	0	35.117	0	0	106.28	0	0	0	0	0	0	36.14	0	0	0	0	0	0	0	0	0	0	0	18.669	0	112.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.8	0	0	59.322	0	0	0	0	0
1	4	2	4	1	0	4	1	3	4	7	19	31	11	15	27.786	16.439	17.109	0	18.698	0	0	3.3363	0	7.4487	35.157	0	8.5018	0	0	14.185	0	0	10.338	0	0	44.647	0	17.526	0	0	0	0	0	6.5734	0	13.605	0	0	0	0	0	0	0	7.6625	0	0	0	0	24.485	0	0	0	0	8.6367	0	8.8208	0	0	0	18.36	0	0	0	0	0	0	0	9.8654	0	20.061	0	0	0	0	0	0	0	0	0	0	65.416	0	0	0	0	0	0	0	0	11.575	0	0	0	35.593	23.871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.808	0	27.867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.001	0	0	16.167	0	0	0	0	0	0	0	0	33.319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.632	0	0	0	57.032	0	0	57.467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	1	3	1	2	2	4	1	4	4	17	13	10	15	13	12	16.087	9.1327	6.416	21.753	0	0	12.51	3.3363	0	0	19.532	0	17.004	0	0	4.7285	0	5.0258	51.692	0	0	11.162	11.425	0	0	0	0	0	19.369	0	20.067	0	0	0	0	14.486	7.3498	0	22.678	0	0	0	0	48.383	0	0	0	0	0	0	0	0	0	36.007	0	0	0	18.71	0	0	19.226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.958	0	0	0	0	0	0	0	23.151	0	0	0	0	0	0	0	0	0	36.861	0	0	0	0	0	0	0	0	0	0	0	26.197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.44	72.743	43.827	0	0	0	0	59.63	0	0	0	0	0	0	0	0	0	0	46.644	0	0	0	0	0	0	0	0	0	0	0	48.667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.341	0	0	0	59.322	0	0	0
0	1	2	3	2	1	4	3	2	5	12	10	7	19	12	9	21	0	0	4.2773	0	5.3423	0	0	6.6725	0	0	11.719	8.1632	0	17.659	0	14.185	0	0	10.338	0	21.786	0	0	11.684	0	0	0	0	0	13.147	0	20.408	0	35.129	28.54	0	7.3498	0	0	0	0	0	0	0	16.323	8.2584	8.3543	0	34.174	0	0	0	0	0	0	0	18.536	37.421	0	28.583	28.839	0	0	0	0	0	30.338	0	10.275	0	0	10.514	0	0	10.748	0	43.611	0	0	11.131	0	11.281	11.355	0	0	0	0	0	0	0	0	0	12.077	0	0	0	0	0	37.482	0	0	0	76.594	0	0	0	0	0	13.164	0	0	53.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.609	0	14.729	29.577	0	0	0	0	0	0	0	0	0	0	15.433	0	0	0	0	0	0	0	0	15.944	0	16.056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	3	7	1	1	1	4	4	5	1	3	6	5	9	11	21	13	5	0	0	2.1387	0	8.0135	31.975	6.2552	0	0	11.173	0	0	0	0	0	0	0	5.0258	0	0	0	0	0	0	0	0	0	0	0	19.72	0	0	0	42.155	14.27	0	0	0	0	0	0	31.461	47.791	56.447	0	0	0	0	0	0	0	0	26.735	0	0	0	27.804	0	0	0	0	0	0	0	0	20.061	0	0	30.824	0	0	0	0	0	0	0	0	0	0	0	22.412	0	0	0	0	0	11.648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.733	0	43.464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.669	0	16.278	0	0	0	0	0	0	0	0	0	0	50.624	67.713	0	0	51.263	0	0	0	0	0	0	0	0	0	0	0	0	0	35.632	0	0	0	0	0	54.362	0	0	0	0	0	0	0	0	0	0	0	37.436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	2	0	0	0	2	3	2	0	1	2	0	1	8	5	0	5	11	16	36.56	21.919	25.664	31.421	10.685	5.8135	0	0	7.0694	11.173	3.9063	8.1632	0	13.244	0	0	0	10.052	0	0	0	0	5.7127	11.684	0	24.375	0	0	25.825	0	0	0	0	0	0	0	14.7	0	15.119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.2679	18.71	0	0	0	0	9.7819	0	0	30.092	0	0	10.275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.425	0	0	0	0	0	0	0	0	0	26.197	0	0	0	0	0	0	0	0	41.043	0	0	0	55.734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.472	0	0	0	0	0	0
4	2	0	0	2	0	5	0	6	0	1	0	3	0	3	0	0	16	10	9	19.011	20.092	14.971	0	2.6712	0	6.2552	0	10.604	7.4487	0	4.0816	0	8.8296	0	23.642	0	0	5.1692	26.547	0	0	0	0	0	24.375	18.65	12.675	12.913	19.72	26.755	6.8027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.194	0	41.419	20.869	0	0	0	0	0	0	0	0	0	0	0	0	11.429	0	0	0	0	0	0	0	72.04	0	0	0	0	0	0	62.47	0	0	38.095	0	0	0	0	0	0	0	0	0	0	0	0	40.66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.191	0	0	0	0	0	0	15.944	0	0	0	0	0	0	0	0	32.885	0	0	0	0	0	33.535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.867	0	0	0	0	0	0	0	0	0	0	0	0	37.041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.504	0	0	0	0	0	0	0	0	0	19.727
0	0	0	0	0	0	3	0	0	0	2	0	5	7	9	2	0	25	9	5	20	21.936	27.398	6.416	4.8341	5.3423	0	0	0	17.673	0	0	0	0	0	0	0	0	0	0	0	21.786	0	5.7127	0	17.907	12.188	0	0	0	0	26.755	0	0	0	7.1351	0	0	0	0	0	0	0	0	0	0	33.034	0	0	8.5435	17.273	0	0	0	27.006	0	0	0	46.776	0	0	0	0	19.564	0	19.897	10.031	0	0	0	0	0	0	0	0	0	54.129	0	0	0	0	44.823	0	0	0	23.005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.241	0	0	28.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.491	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	16.497	0	0	0	16.714	0	0	0	0	0	0	0	0	17.193	0	0	0	0	0	0	0	0	17.662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.675	0	0	0	0	0	0	0	0	0	0	19.204	115.51	0	0	0	0	0	0	0	0	0
0	4	0	4	0	0	0	1	0	4	0	0	1	0	0	0	1	12	13	20	15	18	14.624	0	8.5546	9.6681	16.027	0	0	10.009	3.5347	0	0	4.0816	12.753	8.8296	0	0	4.879	0	31.015	0	0	0	0	11.684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.6625	0	0	0	0	0	0	8.3543	0	34.174	0	0	0	0	0	0	0	0	9.3551	18.884	0	0	9.6978	0	19.731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.392	0	0	11.355	0	0	46.302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78.987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.361	0	0	0	0	0	0	0	0	0	0	0	0	29.815	0	0	0	60.572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.836	0	0	0	0	54.513	0	0	0	18.371	0	0	0	0	0	0	0	0	0	0	0	18.962	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	3	5	0	0	3	0	0	2	0	0	0	2	0	12	11	15	18	15	18	1.4624	0	6.416	7.2511	0	5.8135	0	6.6725	0	0	0	0	0	0	13.722	0	0	30.155	0	0	0	0	0	0	0	18.282	6.2166	19.012	0	0	26.755	0	0	0	21.405	0	0	0	22.678	0	23.293	0	7.9651	0	0	33.034	50.126	0	0	34.547	0	0	0	0	0	0	9.2679	0	37.767	0	0	0	0	0	0	0	0	0	0	0	20.869	0	0	0	0	0	0	0	0	0	33.617	0	22.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.72	0	0	0	0	0	0	13.808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.333	32.775	49.327	0	0	0	0	0	0	0	16.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.3	0	0	0	0	0	0
0	0	0	0	0	1	0	0	3	0	0	0	0	1	4	0	3	13	7	15	10	18	14	3	1.4624	10.959	4.2773	2.417	8.0135	0	9.3828	16.681	0	3.7243	11.719	0	0	0	0	0	4.879	0	15.508	10.619	0	0	0	0	0	0	12.433	0	0	0	0	0	13.83	49.18	0	14.486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.642	0	0	0	0	0	0	0	9.5277	0	0	0	9.8654	0	0	0	10.194	0	0	0	0	21.185	0	0	0	43.611	0	0	0	22.412	0	56.774	0	0	0	0	0	0	0	0	0	0	12.148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.935	0	0	0	0	0	0	27.867	27.992	28.117	0	0	0	0	57.465	0	0	0	0	0	0	0	0	0	14.967	0	0	0	0	0	15.318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.535	0	0	0	0	0	68.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.02	0	0	0	0	0	0	0	0	36.942	0	0	0	0	0	0	56.448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	7	0	0	5	0	0	0	4	0	5	0	0	1	0	11	4	0	3	0	1	3	10	13	20.474	27.398	14.971	14.502	24.04	26.161	21.893	13.345	21.208	11.173	15.625	0	0	22.074	0	42.556	0	0	10.338	10.619	0	0	11.425	0	5.969	0	0	0	19.369	32.867	6.6889	0	6.915	0	0	0	0	0	0	0	0	0	0	0	32.646	0	0	0	0	17.273	0	0	0	0	0	0	27.804	0	0	0	0	0	0	0	0	0	40.45	0	0	0	20.869	0	0	10.671	0	0	0	0	0	0	0	0	0	0	0	0	34.945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.488	0	0	0	0	0	0	0	0	0	0	0	0	30.051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.875	0	50.944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.623	0	0	0	0	0	0	0
